distance_km,poids_kg,heure,jour_semaine,conditions_meteo,niveau_trafic,temperature,visibilite,duree_minutes
149.616,11.88,19,3,0,0.645,31.3,8046,324.32
13.749,106.26,3,0,0,0.065,29.3,9273,43.01
431.592,109.15,14,4,1,0.13,14.7,4156,419.59
198.797,88.81,13,2,0,0.289,18.7,8525,234.44
39.14,70.64,19,3,0,0.708,26.5,9847,119.24
480.147,67.01,20,2,0,0.295,26.4,8348,423.24
22.29,165.03,14,6,1,0.493,22.2,3778,62.84
28.212,169.39,20,2,0,0.131,34.3,8492,46.43
16.473,180.45,17,0,0,0.779,17.6,8755,112.76
233.894,102.36,3,4,0,0.229,17.9,8245,207.82
145.309,36.12,13,0,0,0.334,34.9,9962,179.55
239.917,38.06,20,6,0,0.376,17.7,8926,233.47
293.387,42.85,20,6,1,0.197,19.7,2470,279.4
12.7,156.19,3,4,3,0.07,29.8,4261,40.49
13.288,83.0,23,4,1,0.078,15.1,2872,40.76
32.91,174.11,18,3,0,0.776,34.0,8956,127.74
135.446,26.6,3,3,1,0.0,18.3,6206,80.22
194.66,52.65,21,0,1,0.131,24.2,5012,183.97
34.268,15.68,18,5,0,0.298,33.0,8545,51.09
387.396,75.43,11,1,0,0.246,31.7,8209,316.32
38.876,138.42,3,5,3,0.259,21.7,2559,83.94
39.132,25.9,14,0,0,0.496,22.7,8466,84.23
203.573,16.99,19,4,0,0.275,27.5,8327,189.22
425.68,194.67,21,4,0,0.141,16.1,9662,287.93
402.824,145.57,2,3,3,0.008,27.5,4535,326.03
2.398,66.38,20,0,0,0.37,21.8,8792,27.96
22.158,119.47,6,3,0,0.332,18.6,8940,47.2
31.675,36.36,8,4,0,0.148,32.3,8045,42.94
18.775,158.89,10,2,0,0.386,22.1,9220,68.12
175.905,136.78,8,3,0,0.836,29.1,9987,441.07
27.322,93.15,21,0,0,0.293,17.9,8437,54.95
406.406,107.22,16,2,1,0.199,15.9,4542,404.34
25.015,117.33,8,1,0,0.51,16.1,8131,65.86
345.038,23.14,4,1,1,0.092,15.3,4162,203.52
4.916,41.68,5,6,3,0.064,27.4,4252,24.22
24.656,144.99,8,3,0,0.639,18.2,9463,82.66
80.118,131.89,20,4,3,0.205,23.2,1647,103.02
9.831,100.12,17,5,3,0.255,20.1,2487,43.75
38.783,66.8,20,3,0,0.312,24.4,9921,68.01
420.973,191.68,9,2,1,0.823,16.1,4874,1214.54
72.057,51.99,23,1,0,0.028,20.2,8664,63.63
407.893,129.44,16,2,0,0.392,19.1,8262,504.76
21.056,142.53,0,4,1,0.012,19.8,3518,40.59
312.376,9.22,21,3,1,0.149,13.0,6485,261.88
346.467,119.71,21,3,0,0.188,21.6,9745,277.0
104.915,43.56,10,1,0,0.176,18.2,8454,86.3
9.295,12.4,15,5,0,0.011,23.7,8594,18.67
32.181,190.5,22,3,0,0.037,32.8,8710,36.6
378.577,129.8,17,6,0,0.4,31.5,8649,734.7
8.738,78.42,14,1,0,0.435,26.2,8577,54.49
420.123,126.89,17,5,1,0.159,16.1,5179,445.34
283.908,57.09,9,5,0,0.063,21.3,9352,161.65
83.975,165.81,7,5,0,0.149,24.2,8331,78.39
433.011,10.68,20,4,0,0.283,30.7,9815,405.37
29.5,102.57,2,0,3,0.035,22.6,3399,47.18
18.161,56.59,1,2,0,0.01,21.1,9982,52.77
252.956,162.98,11,6,1,0.349,14.8,5281,305.88
2.991,110.98,9,5,0,0.202,29.0,9734,30.61
307.623,94.24,20,4,0,0.196,17.0,8643,229.91
499.953,98.12,14,2,0,0.333,21.7,9594,618.46
14.07,83.89,21,3,0,0.12,20.9,8813,45.15
495.663,27.74,2,3,0,0.049,25.4,8616,263.48
133.849,65.0,0,0,1,0.069,10.4,6560,98.32
5.605,161.34,20,3,1,0.194,17.0,6588,37.02
166.082,25.98,16,0,0,0.197,16.4,8527,143.29
384.737,8.74,5,3,0,0.027,30.7,8918,213.26
27.236,135.82,1,1,0,0.032,32.6,9288,32.54
262.544,139.83,18,3,0,0.518,30.7,9584,625.59
274.036,82.11,22,1,0,0.073,34.5,9546,176.47
35.796,4.17,6,4,1,0.287,14.8,6875,49.56
20.943,84.04,4,5,0,0.272,34.4,9469,41.53
315.755,52.87,14,2,0,0.39,19.7,9004,475.64
49.69,108.02,4,1,0,0.068,17.9,9961,56.99
31.795,27.87,8,3,0,0.705,21.3,8009,124.44
4.588,124.72,6,6,3,0.391,27.3,4355,49.52
11.083,179.73,12,6,0,0.48,19.3,9075,57.54
164.672,187.53,5,5,0,0.038,28.7,8392,127.07
300.853,16.31,16,5,0,0.044,25.2,8403,158.28
30.233,63.67,21,6,0,0.299,30.6,8706,46.68
495.644,181.64,21,5,0,0.232,24.8,8539,434.19
248.124,6.47,15,2,0,0.116,31.1,9326,233.88
36.232,199.04,1,3,0,0.055,31.6,9601,48.04
383.466,76.43,11,4,0,0.146,25.4,9853,412.25
39.835,100.36,15,6,3,0.317,29.5,1755,83.13
65.769,87.42,23,2,0,0.01,24.2,9560,58.33
60.202,121.16,12,1,0,0.439,15.7,9176,129.97
190.753,23.26,14,5,0,0.016,34.5,8309,134.36
13.539,138.74,14,3,1,0.467,17.2,5017,74.07
403.174,158.06,18,0,1,0.644,17.4,3019,1121.7
489.455,196.83,18,6,0,0.401,28.5,9495,816.49
21.571,161.09,3,6,0,0.002,21.3,9402,28.41
470.548,38.16,11,2,0,0.232,31.5,8510,425.9
27.927,158.97,8,4,1,0.185,19.4,6468,50.45
335.386,26.72,15,4,0,0.157,26.8,9857,250.8
8.821,115.63,20,0,0,0.229,15.6,9948,38.44
15.807,13.57,18,6,0,0.634,22.9,8080,107.37
34.996,51.35,8,4,0,0.013,25.9,8167,49.04
145.135,147.33,16,5,0,0.151,24.9,8691,122.58
258.681,195.23,5,3,0,0.011,31.6,8324,176.15
107.708,13.9,3,5,0,0.116,20.7,9491,67.69
30.405,158.95,14,1,0,0.372,24.3,9338,65.56
29.365,127.72,14,2,1,0.27,21.3,5121,65.72
271.824,18.86,22,2,1,0.056,16.0,3296,160.22
314.636,182.82,17,0,0,0.641,15.3,8065,669.55
33.534,166.37,5,5,0,0.021,24.5,8512,42.79
20.851,124.94,7,4,0,0.262,18.2,9992,40.49
374.177,56.79,9,3,3,0.7,21.7,4742,1080.26
74.879,62.43,13,3,0,0.373,24.0,9578,155.95
9.139,85.87,17,6,0,0.811,24.1,8174,109.25
290.518,103.61,15,4,0,0.295,16.4,9024,251.93
12.985,182.9,22,6,0,0.007,22.3,8979,34.89
319.604,38.48,13,1,1,0.346,21.6,4360,464.44
1.608,178.93,5,2,1,0.019,12.0,2353,18.94
36.613,79.53,13,3,3,0.258,24.9,3101,90.13
24.571,175.12,15,2,0,0.367,24.7,9815,54.42
378.689,98.98,19,6,2,0.434,-1.0,1690,1223.83
384.683,70.12,16,2,0,0.212,26.4,8080,330.95
359.244,11.0,3,0,1,0.071,15.5,3430,193.02
448.848,94.57,23,5,1,0.075,10.7,3431,312.65
11.129,57.16,18,6,0,0.524,21.3,8024,81.43
31.374,93.94,14,1,0,0.345,22.5,9365,73.68
16.326,36.29,15,4,3,0.257,15.2,3844,65.83
38.532,22.36,12,2,0,0.286,19.4,8141,65.22
37.786,72.48,10,0,0,0.184,21.5,9070,64.35
5.508,44.86,10,5,0,0.419,29.2,8276,23.96
496.291,126.98,6,3,0,0.114,33.5,9505,358.79
37.853,169.34,7,2,0,0.703,17.1,8767,157.89
33.045,65.39,6,5,0,0.205,32.7,8915,46.57
21.339,142.32,19,3,0,0.56,21.7,9667,82.23
235.893,83.91,20,0,0,0.272,21.6,8214,243.59
12.458,95.01,5,0,0,0.076,24.1,9042,42.43
21.076,127.58,10,5,0,0.057,29.4,9371,33.62
370.78,185.77,14,5,0,0.021,16.6,9965,195.68
198.37,188.81,12,1,0,0.369,32.8,9277,288.06
32.407,29.98,1,4,0,0.031,23.0,9672,40.19
224.843,61.88,6,6,0,0.308,24.7,8673,241.98
144.298,17.87,18,1,0,0.656,22.2,8584,337.94
472.779,161.38,13,3,0,0.335,20.2,9250,535.08
33.848,186.56,0,0,0,0.042,32.9,9530,37.55
10.645,138.85,22,4,1,0.208,15.9,3176,38.92
391.052,186.77,5,2,0,0.081,16.7,8272,221.2
35.725,195.24,2,4,0,0.272,22.9,8807,62.87
137.797,5.07,21,0,1,0.238,17.1,2364,126.55
15.323,114.94,15,5,0,0.257,24.1,9554,64.65
34.343,170.77,7,2,0,0.819,22.5,8211,150.46
12.278,76.02,17,5,1,0.168,20.4,6327,42.75
443.917,190.66,4,3,0,0.053,15.6,9663,235.34
14.554,133.31,0,0,0,0.08,28.2,9373,39.21
200.087,64.38,10,4,0,0.232,33.9,8171,197.56
173.385,51.31,21,5,0,0.044,17.0,8641,106.3
272.017,133.28,0,5,0,0.191,19.9,9527,258.28
42.832,57.33,17,3,0,0.42,22.1,8165,139.25
14.208,188.34,22,3,3,0.017,22.8,4329,44.49
1.199,192.69,12,3,0,0.265,29.6,9269,28.21
254.188,1.94,12,2,0,0.414,27.9,8290,370.77
331.047,115.2,21,2,0,0.142,32.5,9301,268.75
28.058,137.45,14,3,0,0.251,32.5,9797,61.72
28.022,78.99,5,6,0,0.078,16.2,9785,34.66
380.458,179.09,7,6,0,0.605,20.2,9943,851.35
489.813,147.95,2,4,0,0.175,18.3,8434,395.86
49.022,151.15,6,1,0,0.262,30.3,9195,79.72
16.651,4.04,23,4,3,0.2,28.2,2655,48.22
14.386,169.92,14,3,0,0.408,24.4,8750,66.58
1.411,120.64,4,6,0,0.044,29.2,9689,18.92
81.48,77.14,19,2,0,0.888,25.2,8209,234.0
142.306,63.69,15,3,0,0.115,17.4,8519,129.64
6.289,45.88,2,3,0,0.073,22.0,8446,19.58
31.072,190.86,10,4,0,0.241,17.9,9807,50.67
433.962,181.71,18,0,0,0.685,27.7,9135,912.63
21.337,20.67,8,5,1,0.038,20.4,4555,30.73
16.687,124.85,14,2,0,0.479,22.9,8203,93.82
24.009,109.05,17,4,0,0.114,30.1,9787,44.03
19.776,146.82,14,6,0,0.447,24.1,8016,88.2
26.102,52.24,1,3,0,0.078,27.8,8141,36.65
197.916,49.43,4,6,0,0.073,26.0,8256,114.78
358.522,133.26,5,3,1,0.013,10.5,5881,196.52
7.647,162.37,6,6,0,0.347,27.3,9562,44.01
243.715,155.05,2,5,0,0.296,28.1,9721,229.35
15.758,177.67,14,6,0,0.348,16.3,9100,54.78
7.987,109.49,7,0,0,0.402,20.8,8907,51.88
148.543,130.29,0,2,0,0.085,15.1,9839,98.73
329.771,54.08,13,4,0,0.263,18.8,8605,370.88
26.177,155.76,4,6,0,0.053,31.5,9565,38.22
7.483,32.41,23,3,3,0.098,25.3,1530,24.52
18.225,38.47,23,5,1,0.282,13.8,4220,52.55
33.459,170.16,17,1,0,0.548,19.2,8566,98.14
157.85,66.4,23,2,2,0.024,-0.1,1438,137.06
21.048,193.24,20,5,1,0.1,23.5,3358,38.6
38.95,89.51,14,2,0,0.258,27.8,8015,80.46
35.329,175.97,22,3,1,0.085,12.1,3494,47.8
55.433,61.15,20,1,0,0.39,34.4,8272,82.13
15.231,153.66,6,2,1,0.299,21.9,3026,63.36
11.553,151.12,13,6,0,0.476,22.5,9275,60.74
426.225,141.98,9,2,1,0.698,20.9,4028,1028.06
34.932,31.32,6,0,0,0.218,25.9,9346,52.68
1.87,16.43,10,2,1,0.338,15.7,3410,17.23
23.168,14.22,21,5,0,0.129,15.6,9784,29.86
261.94,128.14,20,5,0,0.137,26.9,8035,192.71
37.473,82.7,18,1,0,0.611,28.3,8666,136.44
2.582,164.51,9,3,0,0.624,21.8,8874,47.37
7.127,112.96,17,5,0,0.129,30.5,8611,31.31
274.255,30.03,21,1,1,0.167,11.5,4345,279.4
113.397,9.63,7,0,1,0.657,11.2,5201,287.7
423.525,183.38,6,1,0,0.393,16.3,8177,457.65
493.177,78.84,19,3,3,0.633,25.0,3065,1351.69
32.826,70.21,8,0,0,0.781,26.7,9752,124.1
13.076,157.72,3,3,0,0.013,22.8,8637,31.02
27.348,170.45,16,4,0,0.138,33.2,9330,40.11
11.405,181.75,17,4,2,0.175,-1.6,1775,63.86
25.254,51.99,20,4,0,0.137,30.9,9310,47.14
64.19,14.35,17,3,0,0.864,31.8,8549,222.52
188.211,134.18,12,2,0,0.267,28.1,8325,235.66
36.468,79.74,19,5,0,0.085,29.4,8857,53.28
11.628,75.98,11,4,1,0.118,13.1,6093,46.24
38.567,42.03,2,0,0,0.08,34.1,9061,37.74
25.014,56.11,23,2,3,0.08,22.6,4948,37.3
24.59,102.94,16,6,1,0.342,15.3,2361,54.16
13.651,146.69,9,4,0,0.184,21.7,8441,58.67
302.504,41.79,12,5,0,0.279,30.7,9895,355.11
171.281,26.58,23,1,1,0.001,18.0,5681,89.52
21.757,108.95,14,2,3,0.275,26.7,3827,56.02
30.257,78.21,22,4,0,0.186,17.3,9876,52.96
2.796,56.9,5,0,0,0.097,24.8,9535,28.14
28.8,43.06,23,0,3,0.077,16.4,1949,39.37
20.026,94.28,23,2,0,0.013,16.6,9229,31.37
1.072,57.23,15,2,1,0.317,19.9,4636,24.31
77.182,45.25,4,4,0,0.174,32.5,8842,90.13
9.924,2.88,0,5,0,0.099,33.8,9151,23.81
486.925,188.87,12,0,0,0.35,33.8,8581,689.75
371.216,107.23,16,0,0,0.387,15.2,9432,419.53
404.857,36.96,7,0,1,0.856,17.4,6133,1326.07
36.314,7.85,21,4,0,0.276,25.4,8153,50.82
35.848,169.89,15,2,2,0.127,2.4,1470,60.77
37.64,50.15,10,1,0,0.327,17.8,9224,75.05
30.076,8.76,6,4,0,0.024,28.4,8388,29.82
9.981,118.59,18,5,1,0.45,23.9,3964,59.21
106.396,9.31,19,5,0,0.113,17.1,9877,99.37
31.471,157.53,21,4,0,0.278,16.7,8960,47.2
97.655,173.77,9,1,1,0.429,17.4,6473,258.95
109.021,184.18,20,1,0,0.135,22.7,8198,104.08
187.193,30.48,16,4,0,0.273,15.8,9246,163.89
12.372,128.75,23,2,0,0.092,16.7,9532,28.3
8.822,4.47,16,6,0,0.199,25.9,8903,25.39
9.701,135.78,10,4,0,0.461,32.2,9399,46.79
9.929,42.99,17,1,0,0.412,31.1,9761,62.41
2.605,101.66,16,1,0,0.111,34.9,9746,23.63
141.125,142.69,18,0,1,0.82,19.7,6120,421.38
9.689,197.91,1,2,1,0.084,13.3,2361,31.47
26.674,197.11,7,2,0,0.701,32.5,8256,108.72
24.684,193.02,20,6,1,0.171,21.6,5630,56.44
360.704,76.27,11,2,0,0.297,26.0,9776,359.68
12.236,99.24,21,5,0,0.178,28.9,8921,53.97
222.254,15.3,6,5,0,0.077,33.8,8203,150.5
20.505,45.24,0,0,0,0.08,23.9,8154,25.0
29.144,146.54,3,6,3,0.073,27.1,2265,43.77
401.63,172.75,10,1,0,0.345,34.6,8268,445.98
26.604,51.15,0,5,0,0.172,15.7,8640,50.81
2.282,29.16,15,5,0,0.296,34.5,9086,24.69
10.817,27.36,7,2,0,0.419,26.2,9379,58.91
21.533,102.16,2,3,1,0.049,24.1,4280,36.99
321.577,167.89,23,6,0,0.015,28.4,9678,194.62
31.716,162.6,22,1,1,0.062,13.5,4371,39.03
421.683,138.16,16,3,0,0.248,19.4,9378,362.25
39.222,10.23,3,6,0,0.009,15.1,9243,32.07
23.057,107.56,13,1,0,0.276,23.3,8440,57.77
10.8,150.57,15,2,1,0.169,10.3,6217,49.95
76.884,189.51,20,0,0,0.261,21.5,9055,116.85
15.543,69.8,9,1,0,0.808,23.7,9064,131.46
289.777,35.52,6,6,0,0.146,25.5,9565,247.12
27.929,5.78,12,2,0,0.279,21.5,8369,49.28
95.516,101.59,16,2,0,0.107,29.4,9494,93.58
257.922,97.67,8,4,0,0.084,26.5,9344,189.75
455.175,173.75,23,1,1,0.088,12.2,2312,314.0
29.092,94.47,5,6,1,0.063,14.8,5200,46.69
253.142,90.94,3,4,0,0.169,24.0,8515,248.67
14.745,106.54,11,5,0,0.0,20.2,9215,45.47
13.026,90.58,11,3,0,0.326,32.8,9332,64.7
27.74,46.19,9,6,1,0.49,15.6,3889,81.08
66.677,197.5,16,1,1,0.218,13.9,6417,109.32
169.422,52.91,9,4,0,0.098,22.9,8466,144.6
7.096,166.64,18,3,1,0.743,21.7,3735,88.56
31.668,187.41,11,1,0,0.36,31.2,8688,60.89
32.208,26.79,13,3,1,0.393,24.3,6412,86.96
16.789,87.91,5,6,0,0.046,29.0,9316,38.15
3.147,53.14,15,5,0,0.113,30.4,8699,30.03
4.498,87.1,14,3,0,0.373,31.3,8501,43.73
39.505,117.94,5,1,1,0.008,19.6,6551,47.83
74.157,100.77,14,4,1,0.193,11.6,5146,101.11
27.052,185.74,11,6,0,0.239,31.2,9279,49.94
12.119,123.36,8,3,1,0.517,21.4,6852,102.83
218.464,82.37,4,5,1,0.172,19.1,2332,205.92
236.363,148.92,14,6,0,0.269,27.5,8789,288.67
32.18,72.31,0,2,0,0.071,26.2,8233,37.93
6.393,108.85,4,0,1,0.099,23.4,5843,30.2
29.179,136.14,3,4,0,0.124,23.3,8140,55.7
6.218,181.17,5,5,0,0.042,31.8,8887,26.99
298.301,79.66,5,6,0,0.005,34.5,9667,152.13
38.776,146.04,8,0,0,0.787,29.2,8383,127.88
22.534,89.61,9,1,0,0.676,31.8,9163,87.3
467.077,60.06,4,0,1,0.039,12.0,4194,278.71
23.966,50.32,15,0,0,0.31,31.8,8159,45.57
37.024,183.53,18,3,0,0.423,22.7,9369,97.86
28.161,61.66,4,1,0,0.032,17.7,8703,40.53
224.653,126.71,3,1,1,0.1,23.4,3387,140.78
7.973,157.43,10,2,0,0.129,21.6,8641,32.72
472.394,5.32,19,5,1,0.243,16.1,6188,532.51
345.254,38.4,3,2,0,0.01,32.1,8830,166.03
248.288,119.98,18,6,2,0.674,2.1,2856,830.49
2.865,60.73,1,3,0,0.042,17.1,9350,23.6
254.834,62.89,0,1,0,0.046,17.8,9642,135.38
27.015,148.64,10,0,1,0.328,17.6,4792,59.03
36.132,146.42,15,1,0,0.109,25.3,9775,52.77
26.291,180.19,22,3,1,0.064,19.7,7000,38.94
1.054,178.74,22,6,0,0.055,34.6,8746,19.04
22.692,104.82,19,1,0,0.432,18.3,8190,74.04
28.22,17.01,20,2,0,0.237,32.7,8143,44.14
29.307,91.69,4,2,2,0.046,6.1,2132,53.27
15.651,197.13,3,6,0,0.006,24.8,8555,40.55
9.474,154.73,12,1,1,0.45,10.1,2842,54.7
20.423,9.06,4,1,0,0.046,19.5,9799,20.03
39.919,81.99,0,3,0,0.041,21.0,8071,43.26
322.802,134.82,4,4,1,0.216,15.0,5142,387.19
257.509,85.09,23,5,0,0.126,33.5,9669,200.31
496.419,186.89,19,6,1,0.453,23.9,3293,1063.8
34.337,66.9,12,3,1,0.263,20.3,5634,90.43
279.046,1.82,5,6,0,0.063,27.6,8664,152.73
173.403,71.16,16,2,0,0.201,25.8,9813,174.06
23.163,61.25,18,6,0,0.88,25.3,9105,91.32
35.653,153.51,0,3,0,0.076,30.8,9187,52.08
39.049,105.32,19,0,0,0.649,15.0,9579,129.88
4.071,46.04,5,4,0,0.399,19.1,8793,25.94
12.649,141.09,4,6,0,0.079,26.8,8212,36.06
279.229,112.16,8,6,0,0.552,34.7,8035,588.19
80.624,168.04,10,2,0,0.254,21.2,9885,91.84
3.391,135.77,2,3,1,0.025,11.4,2028,29.72
330.137,188.02,22,2,0,0.045,30.8,8021,162.51
7.532,135.03,9,0,0,0.479,33.5,8210,53.06
454.012,151.31,6,3,0,0.11,21.7,9687,331.4
283.29,87.01,13,3,0,0.32,21.9,8601,366.88
39.946,7.05,9,4,1,0.265,16.1,4905,50.32
37.886,162.59,2,6,0,0.047,17.3,9055,39.75
99.524,159.86,14,4,1,0.1,11.3,5179,111.71
31.067,126.51,19,3,1,0.736,16.5,4499,135.49
312.035,143.1,19,1,0,0.553,19.9,8283,733.64
337.014,80.9,11,3,0,0.234,33.2,9866,272.84
117.241,16.78,13,5,0,0.067,19.0,9979,92.56
297.775,9.5,10,6,0,0.181,16.7,8906,251.23
27.871,83.36,12,1,0,0.277,32.4,8112,64.41
12.57,179.96,12,5,0,0.215,33.3,9587,60.79
15.362,158.67,19,6,0,0.855,24.4,8986,141.5
19.566,62.45,22,0,0,0.064,25.8,9006,41.85
4.672,55.99,22,4,0,0.224,31.8,8945,35.84
272.305,116.61,22,6,0,0.018,29.1,8249,160.35
19.152,196.9,4,2,1,0.052,24.1,6123,57.88
37.625,69.55,12,4,0,0.235,32.1,9430,70.45
14.516,25.84,0,5,0,0.09,23.4,9537,31.45
39.956,183.88,23,1,0,0.049,18.9,8257,44.81
23.92,189.05,22,1,3,0.065,19.9,4533,37.45
32.091,162.49,7,5,0,0.109,31.8,9900,52.55
3.962,158.92,0,5,0,0.006,22.6,8834,26.23
10.811,115.88,20,4,0,0.153,34.9,9282,48.85
30.085,80.54,21,6,0,0.3,31.4,9247,59.88
20.483,78.83,11,3,1,0.245,18.8,2774,55.31
361.395,193.25,2,5,1,0.285,14.7,6568,413.61
8.27,93.32,9,1,0,0.615,20.9,8290,62.17
38.731,13.0,10,2,0,0.223,27.9,9830,59.04
17.83,98.73,13,3,0,0.223,30.5,9990,62.1
384.54,94.27,0,3,0,0.015,25.8,8058,211.44
455.152,40.54,3,6,0,0.079,27.3,9279,247.78
35.053,130.51,10,4,0,0.08,28.9,9096,43.24
9.44,111.53,21,3,1,0.367,14.1,4487,55.16
22.34,13.22,20,3,1,0.293,18.7,6879,37.3
1.343,197.81,20,1,1,0.369,21.7,5298,27.38
418.201,90.22,16,3,0,0.372,22.7,9194,496.36
76.886,186.94,11,1,0,0.396,26.6,8220,129.78
19.675,83.89,6,6,1,0.146,22.3,2478,69.94
123.995,123.02,19,3,3,0.895,17.4,4177,475.92
8.715,98.48,2,4,0,0.097,25.3,8623,39.77
60.554,94.6,22,4,0,0.297,23.4,8246,84.79
73.536,123.77,17,1,3,0.743,26.5,4064,354.07
19.755,21.59,1,0,0,0.035,28.9,8805,40.14
26.317,176.83,17,6,1,0.463,19.3,3229,83.29
199.373,135.82,15,5,0,0.082,27.8,8608,151.95
40.587,75.78,23,4,0,0.277,33.5,8138,76.3
19.168,158.26,21,6,1,0.283,20.1,2990,83.71
28.011,101.54,12,6,0,0.424,27.2,8004,70.07
22.06,136.8,7,3,1,0.477,20.5,3368,83.11
9.886,4.28,22,2,0,0.083,26.4,8780,15.27
283.647,14.46,8,3,0,0.679,28.4,9542,657.34
465.717,62.22,9,6,0,0.584,34.4,9684,902.06
125.48,44.58,7,4,3,0.203,24.3,1040,128.2
220.353,170.26,16,5,0,0.114,26.1,8307,160.52
375.524,124.04,16,4,0,0.006,28.6,9234,259.29
77.929,188.4,0,2,0,0.096,34.7,8179,67.26
4.887,153.02,14,3,0,0.256,23.2,9889,43.15
33.928,62.52,1,0,3,0.099,23.5,4297,46.37
27.778,54.34,8,0,1,0.687,16.0,2702,104.34
167.625,108.12,2,4,0,0.105,33.8,8344,120.16
32.301,159.08,22,3,0,0.006,22.0,9507,34.18
38.236,187.96,0,4,0,0.067,17.2,8696,49.83
10.973,181.25,22,2,0,0.036,29.9,8882,32.31
260.56,130.86,18,1,0,0.615,29.0,9450,613.79
457.313,179.35,2,5,0,0.297,33.3,9330,427.62
27.768,36.26,15,0,0,0.111,29.6,8162,38.33
22.209,166.9,0,6,1,0.023,23.8,2709,37.34
13.516,168.53,2,5,0,0.05,32.6,9216,42.56
6.135,108.24,15,6,0,0.122,24.0,8944,26.92
16.265,179.32,23,4,0,0.244,29.8,8991,52.09
443.061,147.45,19,3,0,0.523,22.4,8764,864.7
476.323,45.23,22,3,0,0.067,20.2,9100,298.54
11.607,34.17,7,1,0,0.759,15.8,8763,89.69
6.513,163.15,14,0,2,0.298,6.9,2355,54.5
384.491,86.73,21,6,0,0.235,15.2,9526,460.76
37.866,151.74,17,0,1,0.495,21.9,6398,124.02
45.316,184.12,3,6,0,0.052,17.3,9244,47.68
81.406,112.0,2,6,3,0.067,28.3,3850,80.83
2.363,54.26,8,2,0,0.816,28.8,8591,36.5
474.518,2.83,15,5,0,0.26,25.4,9986,450.22
427.918,184.48,3,4,0,0.291,22.7,9870,415.34
260.476,38.61,17,5,0,0.082,19.1,9486,216.24
499.794,183.15,3,1,0,0.093,16.4,9465,278.47
9.166,71.26,13,4,0,0.328,25.3,8399,50.0
2.615,46.07,18,3,1,0.471,17.5,6495,36.0
205.313,43.67,19,6,2,0.872,3.2,575,950.75
359.117,186.05,9,0,0,0.696,25.4,9216,851.29
25.22,110.71,2,0,0,0.017,31.7,9002,37.75
463.305,7.26,0,6,0,0.034,23.6,9324,199.85
75.061,164.31,2,4,0,0.248,32.0,9930,109.2
351.518,195.21,22,3,0,0.078,33.9,8065,224.45
19.768,70.9,7,6,0,0.694,30.7,8618,114.92
21.292,70.99,7,6,3,0.732,21.3,4381,107.09
268.997,114.79,4,0,0,0.053,26.2,9961,170.68
6.624,17.27,0,2,3,0.087,22.8,2086,18.58
56.195,51.19,18,5,3,0.158,29.5,2654,89.22
34.451,54.84,16,1,0,0.162,20.2,9719,51.42
165.311,19.91,21,3,1,0.153,12.3,4330,179.79
5.467,105.31,20,6,0,0.101,20.8,9540,26.23
20.054,131.35,3,2,0,0.065,23.3,8855,33.48
148.422,131.96,6,6,3,0.212,25.6,1332,182.9
21.649,141.83,14,6,3,0.292,20.8,1230,56.47
462.204,129.32,12,0,0,0.311,22.5,8201,561.6
12.778,101.97,19,6,0,0.525,23.7,9130,73.16
456.784,148.89,18,6,0,0.614,24.2,8754,974.05
190.814,35.83,0,2,0,0.048,16.8,8052,120.15
6.338,21.93,4,6,0,0.026,26.8,8455,21.33
291.873,71.96,14,5,0,0.201,19.2,8226,249.28
250.202,63.14,3,5,0,0.133,29.7,9026,205.14
354.057,181.55,5,2,0,0.032,32.4,9656,187.55
4.662,58.37,13,0,0,0.467,26.0,8260,52.57
34.119,130.1,9,2,1,0.739,15.4,2408,129.47
304.028,9.85,10,2,3,0.161,22.9,1004,353.72
336.85,193.8,19,3,0,0.833,24.7,9733,923.05
22.335,189.44,12,4,0,0.029,21.3,8727,45.24
19.87,10.67,8,1,1,0.501,18.8,2168,116.13
35.115,24.73,8,2,0,0.714,26.4,8084,119.81
331.959,42.67,19,3,0,0.499,23.7,9893,639.93
13.268,89.98,6,6,1,0.189,10.6,4939,56.06
137.342,139.64,21,0,1,0.4,18.3,2962,222.82
484.73,109.67,1,3,1,0.082,21.7,6579,356.2
37.041,172.46,13,4,0,0.247,21.0,8409,59.03
9.394,106.53,21,1,0,0.324,30.8,9241,45.03
15.376,124.37,19,4,0,0.263,28.1,9055,62.21
39.195,144.36,0,0,1,0.037,15.0,3901,54.34
6.915,22.42,23,4,0,0.453,28.1,9965,33.57
13.27,72.9,11,0,0,0.348,27.5,8188,47.71
15.755,83.92,9,2,0,0.753,24.9,9560,117.89
20.3,10.77,5,5,1,0.096,23.4,2844,25.68
6.016,30.1,10,5,0,0.292,23.9,9544,26.17
14.646,68.88,7,1,0,0.824,34.1,8392,128.1
465.137,33.78,5,0,3,0.038,16.1,1542,373.92
26.957,74.15,15,4,0,0.039,21.0,8198,34.43
263.7,153.9,20,1,0,0.116,29.2,8524,210.05
22.751,191.15,2,1,0,0.063,17.2,8143,35.25
315.659,15.16,4,3,1,0.059,20.3,3039,194.93
23.826,47.93,6,1,1,0.167,19.1,6271,36.54
6.656,11.99,19,3,0,0.855,19.6,8626,46.28
216.153,96.24,18,3,1,0.407,18.5,4043,388.8
82.91,176.65,18,2,3,0.799,23.0,1671,229.26
22.33,34.7,4,1,3,0.033,16.5,2009,29.4
8.757,93.98,17,5,0,0.043,31.4,9679,26.57
